[TIMING] Step 0: total=89631.83 ms, inference=0.34 ms
[TIMING] Step 3606: total=1.16 ms, inference=0.12 ms
[TIMING] Step 3607: total=0.49 ms, inference=0.11 ms
[TIMING] Step 3608: total=0.67 ms, inference=0.09 ms
[TIMING] Step 3609: total=0.88 ms, inference=0.11 ms
[TIMING] Step 3610: total=0.67 ms, inference=0.09 ms
[TIMING] Step 3611: total=0.95 ms, inference=0.14 ms
[TIMING] Step 3612: total=0.67 ms, inference=0.15 ms
[TIMING] Step 3613: total=0.57 ms, inference=0.12 ms
[TIMING] Step 3614: total=0.58 ms, inference=0.13 ms
[TIMING] Step 3615: total=0.55 ms, inference=0.13 ms
[TIMING] Step 3616: total=0.43 ms, inference=0.09 ms
[TIMING] Step 3617: total=0.68 ms, inference=0.09 ms
[TIMING] Step 3618: total=0.99 ms, inference=0.14 ms
[TIMING] Step 3619: total=0.53 ms, inference=0.12 ms
[TIMING] Step 3620: total=0.53 ms, inference=0.09 ms
[TIMING] Step 3621: total=0.75 ms, inference=0.08 ms
[TIMING] Step 3622: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3623: total=0.72 ms, inference=0.08 ms
[TIMING] Step 3624: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3625: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3626: total=0.88 ms, inference=0.08 ms
[TIMING] Step 3627: total=0.73 ms, inference=0.08 ms
[TIMING] Step 3628: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3629: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3630: total=1.04 ms, inference=0.11 ms
[TIMING] Step 3631: total=0.81 ms, inference=0.13 ms
[TIMING] Step 3632: total=0.45 ms, inference=0.10 ms
[TIMING] Step 3633: total=0.68 ms, inference=0.10 ms
[TIMING] Step 3634: total=0.76 ms, inference=0.11 ms
[TIMING] Step 3635: total=0.60 ms, inference=0.08 ms
[TIMING] Step 3636: total=0.77 ms, inference=0.07 ms
[TIMING] Step 3637: total=0.85 ms, inference=0.07 ms
[TIMING] Step 3638: total=0.89 ms, inference=0.08 ms
[TIMING] Step 3639: total=0.75 ms, inference=0.07 ms
[TIMING] Step 3640: total=0.78 ms, inference=0.07 ms
[TIMING] Step 3641: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3642: total=0.88 ms, inference=0.07 ms
[TIMING] Step 3643: total=0.75 ms, inference=0.07 ms
[TIMING] Step 3644: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3645: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3646: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3647: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3648: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3649: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3650: total=0.88 ms, inference=0.08 ms
[TIMING] Step 3651: total=0.75 ms, inference=0.08 ms
[TIMING] Step 3652: total=0.78 ms, inference=0.07 ms
[TIMING] Step 3653: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3654: total=0.81 ms, inference=0.08 ms
[TIMING] Step 3655: total=0.77 ms, inference=0.07 ms
[TIMING] Step 3656: total=0.84 ms, inference=0.09 ms
[TIMING] Step 3657: total=0.70 ms, inference=0.08 ms
[TIMING] Step 3658: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3659: total=0.71 ms, inference=0.08 ms
[TIMING] Step 3660: total=0.77 ms, inference=0.07 ms
[TIMING] Step 3661: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3662: total=0.85 ms, inference=0.08 ms
[TIMING] Step 3663: total=0.76 ms, inference=0.08 ms
[TIMING] Step 3664: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3665: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3666: total=0.90 ms, inference=0.07 ms
[TIMING] Step 3667: total=0.72 ms, inference=0.07 ms
[TIMING] Step 3668: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3669: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3670: total=0.84 ms, inference=0.07 ms
[TIMING] Step 3671: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3672: total=0.78 ms, inference=0.07 ms
[TIMING] Step 3673: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3674: total=0.85 ms, inference=0.07 ms
[TIMING] Step 3675: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3676: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3677: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3678: total=0.90 ms, inference=0.08 ms
[TIMING] Step 3679: total=0.71 ms, inference=0.07 ms
[TIMING] Step 3680: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3681: total=0.74 ms, inference=0.08 ms
[TIMING] Step 3682: total=0.86 ms, inference=0.08 ms
[TIMING] Step 3683: total=0.73 ms, inference=0.08 ms
[TIMING] Step 3684: total=0.79 ms, inference=0.07 ms
[TIMING] Step 3685: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3686: total=1.02 ms, inference=0.10 ms
[TIMING] Step 3687: total=0.54 ms, inference=0.08 ms
[TIMING] Step 3688: total=0.79 ms, inference=0.09 ms
[TIMING] Step 3689: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3690: total=0.85 ms, inference=0.08 ms
[TIMING] Step 3691: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3692: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3693: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3694: total=0.89 ms, inference=0.08 ms
[TIMING] Step 3695: total=0.76 ms, inference=0.08 ms
[TIMING] Step 3696: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3697: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3698: total=0.86 ms, inference=0.08 ms
[TIMING] Step 3699: total=0.75 ms, inference=0.07 ms
[TIMING] Step 3700: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3701: total=0.84 ms, inference=0.07 ms
[TIMING] Step 3702: total=0.88 ms, inference=0.08 ms
[TIMING] Step 3703: total=0.72 ms, inference=0.07 ms
[TIMING] Step 3704: total=0.79 ms, inference=0.07 ms
[TIMING] Step 3705: total=0.86 ms, inference=0.08 ms
[TIMING] Step 3706: total=0.78 ms, inference=0.08 ms
[TIMING] Step 3707: total=0.73 ms, inference=0.08 ms
[TIMING] Step 3708: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3709: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3710: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3711: total=0.72 ms, inference=0.07 ms
[TIMING] Step 3712: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3713: total=0.78 ms, inference=0.07 ms
[TIMING] Step 3714: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3715: total=0.77 ms, inference=0.08 ms
[TIMING] Step 3716: total=0.76 ms, inference=0.08 ms
[TIMING] Step 3717: total=0.76 ms, inference=0.08 ms
[TIMING] Step 3718: total=0.85 ms, inference=0.08 ms
[TIMING] Step 3719: total=0.75 ms, inference=0.07 ms
[TIMING] Step 3720: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3721: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3722: total=0.85 ms, inference=0.08 ms
[TIMING] Step 3723: total=0.75 ms, inference=0.07 ms
[TIMING] Step 3724: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3725: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3726: total=1.01 ms, inference=0.11 ms
[TIMING] Step 3727: total=0.54 ms, inference=0.09 ms
[TIMING] Step 3728: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3729: total=0.84 ms, inference=0.07 ms
[TIMING] Step 3730: total=1.09 ms, inference=0.09 ms
[TIMING] Step 3731: total=0.41 ms, inference=0.07 ms
[TIMING] Step 3732: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3733: total=0.85 ms, inference=0.07 ms
[TIMING] Step 3734: total=0.86 ms, inference=0.07 ms
[TIMING] Step 3735: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3736: total=0.92 ms, inference=0.09 ms
[TIMING] Step 3737: total=0.73 ms, inference=0.10 ms
[TIMING] Step 3738: total=0.74 ms, inference=0.10 ms
[TIMING] Step 3739: total=0.62 ms, inference=0.08 ms
[TIMING] Step 3740: total=0.83 ms, inference=0.08 ms
[TIMING] Step 3741: total=0.82 ms, inference=0.08 ms
[TIMING] Step 3742: total=0.86 ms, inference=0.08 ms
[TIMING] Step 3743: total=0.71 ms, inference=0.07 ms
[TIMING] Step 3744: total=0.79 ms, inference=0.07 ms
[TIMING] Step 3745: total=1.17 ms, inference=0.17 ms
[TIMING] Step 3746: total=0.49 ms, inference=0.11 ms
[TIMING] Step 3747: total=0.44 ms, inference=0.08 ms
[TIMING] Step 3748: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3749: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3750: total=0.94 ms, inference=0.09 ms
[TIMING] Step 3751: total=0.61 ms, inference=0.08 ms
[TIMING] Step 3752: total=0.76 ms, inference=0.09 ms
[TIMING] Step 3753: total=0.77 ms, inference=0.08 ms
[TIMING] Step 3754: total=1.11 ms, inference=0.12 ms
[TIMING] Step 3755: total=0.42 ms, inference=0.09 ms
[TIMING] Step 3756: total=0.71 ms, inference=0.08 ms
[TIMING] Step 3757: total=0.78 ms, inference=0.08 ms
[TIMING] Step 3758: total=0.92 ms, inference=0.11 ms
[TIMING] Step 3759: total=0.58 ms, inference=0.10 ms
[TIMING] Step 3760: total=0.89 ms, inference=0.12 ms
[TIMING] Step 3761: total=0.64 ms, inference=0.15 ms
[TIMING] Step 3762: total=0.60 ms, inference=0.11 ms
[TIMING] Step 3763: total=0.60 ms, inference=0.09 ms
[TIMING] Step 3764: total=0.81 ms, inference=0.10 ms
[TIMING] Step 3765: total=0.78 ms, inference=0.11 ms
[TIMING] Step 3766: total=0.68 ms, inference=0.10 ms
[TIMING] Step 3767: total=0.65 ms, inference=0.10 ms
[TIMING] Step 3768: total=0.71 ms, inference=0.09 ms
[TIMING] Step 3769: total=0.78 ms, inference=0.09 ms
[TIMING] Step 3770: total=0.83 ms, inference=0.10 ms
[TIMING] Step 3771: total=0.75 ms, inference=0.10 ms
[TIMING] Step 3772: total=0.68 ms, inference=0.09 ms
[TIMING] Step 3773: total=0.79 ms, inference=0.09 ms
[TIMING] Step 3774: total=0.86 ms, inference=0.09 ms
[TIMING] Step 3775: total=0.69 ms, inference=0.09 ms
[TIMING] Step 3776: total=0.80 ms, inference=0.09 ms
[TIMING] Step 3777: total=0.78 ms, inference=0.09 ms
[TIMING] Step 3778: total=0.80 ms, inference=0.09 ms
[TIMING] Step 3779: total=0.74 ms, inference=0.10 ms
[TIMING] Step 3780: total=0.74 ms, inference=0.09 ms
[TIMING] Step 3781: total=0.74 ms, inference=0.09 ms
[TIMING] Step 3782: total=0.85 ms, inference=0.09 ms
[TIMING] Step 3783: total=0.70 ms, inference=0.09 ms
[TIMING] Step 3784: total=0.77 ms, inference=0.09 ms
[TIMING] Step 3785: total=0.78 ms, inference=0.08 ms
[TIMING] Step 3786: total=1.08 ms, inference=0.11 ms
[TIMING] Step 3787: total=0.40 ms, inference=0.08 ms
[TIMING] Step 3788: total=0.82 ms, inference=0.08 ms
[TIMING] Step 3789: total=0.78 ms, inference=0.08 ms
[TIMING] Step 3790: total=0.86 ms, inference=0.09 ms
[TIMING] Step 3791: total=0.69 ms, inference=0.08 ms
[TIMING] Step 3792: total=0.77 ms, inference=0.09 ms
[TIMING] Step 3793: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3794: total=0.82 ms, inference=0.09 ms
[TIMING] Step 3795: total=0.72 ms, inference=0.09 ms
[TIMING] Step 3796: total=0.77 ms, inference=0.08 ms
[TIMING] Step 3797: total=0.80 ms, inference=0.09 ms
[TIMING] Step 3798: total=0.82 ms, inference=0.09 ms
[TIMING] Step 3799: total=0.73 ms, inference=0.09 ms
[TIMING] Step 3800: total=0.76 ms, inference=0.09 ms
[TIMING] Step 3801: total=0.74 ms, inference=0.10 ms
[TIMING] Step 3802: total=0.79 ms, inference=0.10 ms
[TIMING] Step 3803: total=0.85 ms, inference=0.10 ms
[TIMING] Step 3804: total=0.53 ms, inference=0.11 ms
[TIMING] Step 3805: total=0.71 ms, inference=0.10 ms
[TIMING] Step 3806: total=0.83 ms, inference=0.10 ms
[TIMING] Step 3807: total=0.60 ms, inference=0.10 ms
[TIMING] Step 3808: total=0.73 ms, inference=0.10 ms
[TIMING] Step 3809: total=0.74 ms, inference=0.10 ms
[TIMING] Step 3810: total=0.79 ms, inference=0.10 ms
[TIMING] Step 3811: total=0.68 ms, inference=0.10 ms
[TIMING] Step 3812: total=0.74 ms, inference=0.09 ms
[TIMING] Step 3813: total=0.76 ms, inference=0.09 ms
[TIMING] Step 3814: total=0.85 ms, inference=0.10 ms
[TIMING] Step 3815: total=0.65 ms, inference=0.10 ms
[TIMING] Step 3816: total=0.73 ms, inference=0.09 ms
[TIMING] Step 3817: total=0.76 ms, inference=0.10 ms
[TIMING] Step 3818: total=0.80 ms, inference=0.10 ms
[TIMING] Step 3819: total=0.69 ms, inference=0.09 ms
[TIMING] Step 3820: total=0.75 ms, inference=0.10 ms
[TIMING] Step 3821: total=0.74 ms, inference=0.09 ms
[TIMING] Step 3822: total=0.85 ms, inference=0.10 ms
[TIMING] Step 3823: total=0.60 ms, inference=0.08 ms
[TIMING] Step 3824: total=0.78 ms, inference=0.08 ms
[TIMING] Step 3825: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3826: total=0.86 ms, inference=0.08 ms
[TIMING] Step 3827: total=0.76 ms, inference=0.08 ms
[TIMING] Step 3828: total=1.01 ms, inference=0.26 ms
[TIMING] Step 3829: total=0.58 ms, inference=0.07 ms
[TIMING] Step 3830: total=0.88 ms, inference=0.08 ms
[TIMING] Step 3831: total=0.73 ms, inference=0.07 ms
[TIMING] Step 3832: total=0.82 ms, inference=0.08 ms
[TIMING] Step 3833: total=0.81 ms, inference=0.09 ms
[TIMING] Step 3834: total=0.82 ms, inference=0.10 ms
[TIMING] Step 3835: total=0.83 ms, inference=0.12 ms
[TIMING] Step 3836: total=0.47 ms, inference=0.11 ms
[TIMING] Step 3837: total=0.72 ms, inference=0.07 ms
[TIMING] Step 3838: total=0.96 ms, inference=0.10 ms
[TIMING] Step 3839: total=0.65 ms, inference=0.10 ms
[TIMING] Step 3840: total=0.75 ms, inference=0.10 ms
[TIMING] Step 3841: total=0.69 ms, inference=0.09 ms
[TIMING] Step 3842: total=0.84 ms, inference=0.09 ms
[TIMING] Step 3843: total=0.68 ms, inference=0.08 ms
[TIMING] Step 3844: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3845: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3846: total=0.91 ms, inference=0.08 ms
[TIMING] Step 3847: total=0.71 ms, inference=0.07 ms
[TIMING] Step 3848: total=0.88 ms, inference=0.08 ms
[TIMING] Step 3849: total=0.93 ms, inference=0.12 ms
[TIMING] Step 3850: total=0.77 ms, inference=0.11 ms
[TIMING] Step 3851: total=0.47 ms, inference=0.10 ms
[TIMING] Step 3852: total=0.70 ms, inference=0.08 ms
[TIMING] Step 3853: total=0.85 ms, inference=0.08 ms
[TIMING] Step 3854: total=0.90 ms, inference=0.10 ms
[TIMING] Step 3855: total=0.61 ms, inference=0.10 ms
[TIMING] Step 3856: total=0.69 ms, inference=0.08 ms
[TIMING] Step 3857: total=0.79 ms, inference=0.07 ms
[TIMING] Step 3858: total=0.94 ms, inference=0.08 ms
[TIMING] Step 3859: total=0.70 ms, inference=0.07 ms
[TIMING] Step 3860: total=0.79 ms, inference=0.07 ms
[TIMING] Step 3861: total=0.89 ms, inference=0.08 ms
[TIMING] Step 3862: total=0.86 ms, inference=0.09 ms
[TIMING] Step 3863: total=0.70 ms, inference=0.10 ms
[TIMING] Step 3864: total=0.68 ms, inference=0.08 ms
[TIMING] Step 3865: total=0.80 ms, inference=0.09 ms
[TIMING] Step 3866: total=0.86 ms, inference=0.10 ms
[TIMING] Step 3867: total=0.62 ms, inference=0.10 ms
[TIMING] Step 3868: total=0.67 ms, inference=0.08 ms
[TIMING] Step 3869: total=0.78 ms, inference=0.08 ms
[TIMING] Step 3870: total=0.85 ms, inference=0.09 ms
[TIMING] Step 3871: total=0.72 ms, inference=0.08 ms
[TIMING] Step 3872: total=0.77 ms, inference=0.08 ms
[TIMING] Step 3873: total=0.80 ms, inference=0.10 ms
[TIMING] Step 3874: total=0.78 ms, inference=0.09 ms
[TIMING] Step 3875: total=0.65 ms, inference=0.08 ms
[TIMING] Step 3876: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3877: total=0.82 ms, inference=0.08 ms
[TIMING] Step 3878: total=0.70 ms, inference=0.09 ms
[TIMING] Step 3879: total=0.68 ms, inference=0.09 ms
[TIMING] Step 3880: total=0.75 ms, inference=0.08 ms
[TIMING] Step 3881: total=0.83 ms, inference=0.08 ms
[TIMING] Step 3882: total=0.86 ms, inference=0.09 ms
[TIMING] Step 3883: total=0.69 ms, inference=0.08 ms
[TIMING] Step 3884: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3885: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3886: total=0.89 ms, inference=0.14 ms
[TIMING] Step 3887: total=0.49 ms, inference=0.11 ms
[TIMING] Step 3888: total=0.68 ms, inference=0.09 ms
[TIMING] Step 3889: total=0.75 ms, inference=0.08 ms
[TIMING] Step 3890: total=1.12 ms, inference=0.10 ms
[TIMING] Step 3891: total=0.40 ms, inference=0.08 ms
[TIMING] Step 3892: total=0.78 ms, inference=0.08 ms
[TIMING] Step 3893: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3894: total=0.87 ms, inference=0.07 ms
[TIMING] Step 3895: total=0.75 ms, inference=0.07 ms
[TIMING] Step 3896: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3897: total=0.84 ms, inference=0.06 ms
[TIMING] Step 3898: total=0.89 ms, inference=0.07 ms
[TIMING] Step 3899: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3900: total=0.78 ms, inference=0.07 ms
[TIMING] Step 3901: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3902: total=1.30 ms, inference=0.14 ms
[TIMING] Step 3903: total=0.53 ms, inference=0.11 ms
[TIMING] Step 3904: total=0.37 ms, inference=0.07 ms
[TIMING] Step 3905: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3906: total=0.92 ms, inference=0.08 ms
[TIMING] Step 3907: total=0.71 ms, inference=0.08 ms
[TIMING] Step 3908: total=0.77 ms, inference=0.08 ms
[TIMING] Step 3909: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3910: total=1.00 ms, inference=0.10 ms
[TIMING] Step 3911: total=0.57 ms, inference=0.10 ms
[TIMING] Step 3912: total=0.70 ms, inference=0.09 ms
[TIMING] Step 3913: total=0.77 ms, inference=0.08 ms
[TIMING] Step 3914: total=0.85 ms, inference=0.09 ms
[TIMING] Step 3915: total=0.74 ms, inference=0.08 ms
[TIMING] Step 3916: total=0.79 ms, inference=0.08 ms
[TIMING] Step 3917: total=0.79 ms, inference=0.09 ms
[TIMING] Step 3918: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3919: total=0.70 ms, inference=0.08 ms
[TIMING] Step 3920: total=0.78 ms, inference=0.07 ms
[TIMING] Step 3921: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3922: total=0.84 ms, inference=0.08 ms
[TIMING] Step 3923: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3924: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3925: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3926: total=0.88 ms, inference=0.07 ms
[TIMING] Step 3927: total=0.83 ms, inference=0.08 ms
[TIMING] Step 3928: total=0.74 ms, inference=0.07 ms
[TIMING] Step 3929: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3930: total=0.88 ms, inference=0.08 ms
[TIMING] Step 3931: total=0.73 ms, inference=0.07 ms
[TIMING] Step 3932: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3933: total=0.85 ms, inference=0.07 ms
[TIMING] Step 3934: total=0.85 ms, inference=0.07 ms
[TIMING] Step 3935: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3936: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3937: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3938: total=1.16 ms, inference=0.08 ms
[TIMING] Step 3939: total=0.45 ms, inference=0.07 ms
[TIMING] Step 3940: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3941: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3942: total=0.93 ms, inference=0.07 ms
[TIMING] Step 3943: total=0.73 ms, inference=0.07 ms
[TIMING] Step 3944: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3945: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3946: total=0.90 ms, inference=0.07 ms
[TIMING] Step 3947: total=0.74 ms, inference=0.07 ms
[TIMING] Step 3948: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3949: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3950: total=0.89 ms, inference=0.08 ms
[TIMING] Step 3951: total=0.73 ms, inference=0.07 ms
[TIMING] Step 3952: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3953: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3954: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3955: total=0.73 ms, inference=0.08 ms
[TIMING] Step 3956: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3957: total=0.78 ms, inference=0.07 ms
[TIMING] Step 3958: total=0.86 ms, inference=0.08 ms
[TIMING] Step 3959: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3960: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3961: total=0.82 ms, inference=0.07 ms
[TIMING] Step 3962: total=0.88 ms, inference=0.08 ms
[TIMING] Step 3963: total=0.71 ms, inference=0.08 ms
[TIMING] Step 3964: total=0.77 ms, inference=0.07 ms
[TIMING] Step 3965: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3966: total=0.88 ms, inference=0.08 ms
[TIMING] Step 3967: total=0.75 ms, inference=0.07 ms
[TIMING] Step 3968: total=0.78 ms, inference=0.07 ms
[TIMING] Step 3969: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3970: total=0.89 ms, inference=0.08 ms
[TIMING] Step 3971: total=0.74 ms, inference=0.08 ms
[TIMING] Step 3972: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3973: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3974: total=0.95 ms, inference=0.08 ms
[TIMING] Step 3975: total=0.66 ms, inference=0.07 ms
[TIMING] Step 3976: total=0.84 ms, inference=0.11 ms
[TIMING] Step 3977: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3978: total=0.82 ms, inference=0.08 ms
[TIMING] Step 3979: total=0.73 ms, inference=0.07 ms
[TIMING] Step 3980: total=0.79 ms, inference=0.07 ms
[TIMING] Step 3981: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3982: total=0.90 ms, inference=0.08 ms
[TIMING] Step 3983: total=0.72 ms, inference=0.07 ms
[TIMING] Step 3984: total=0.83 ms, inference=0.07 ms
[TIMING] Step 3985: total=0.80 ms, inference=0.07 ms
[TIMING] Step 3986: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3987: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3988: total=0.85 ms, inference=0.08 ms
[TIMING] Step 3989: total=0.76 ms, inference=0.07 ms
[TIMING] Step 3990: total=0.89 ms, inference=0.07 ms
[TIMING] Step 3991: total=0.73 ms, inference=0.08 ms
[TIMING] Step 3992: total=0.80 ms, inference=0.08 ms
[TIMING] Step 3993: total=0.83 ms, inference=0.08 ms
[TIMING] Step 3994: total=0.87 ms, inference=0.08 ms
[TIMING] Step 3995: total=0.70 ms, inference=0.08 ms
[TIMING] Step 3996: total=0.79 ms, inference=0.07 ms
[TIMING] Step 3997: total=0.81 ms, inference=0.07 ms
[TIMING] Step 3998: total=0.89 ms, inference=0.08 ms
[TIMING] Step 3999: total=0.78 ms, inference=0.08 ms
[TIMING] Step 4000: total=0.77 ms, inference=0.07 ms
[TIMING] Step 4001: total=0.88 ms, inference=0.08 ms
[TIMING] Step 4002: total=0.77 ms, inference=0.08 ms
[TIMING] Step 4003: total=0.72 ms, inference=0.07 ms
[TIMING] Step 4004: total=0.79 ms, inference=0.07 ms
[TIMING] Step 4005: total=0.81 ms, inference=0.08 ms
